Date,IGV,IYR,IYT,SMH,VOX,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XRT
2023-04-18,60.65144729614258,78.43106842041016,54.78063201904297,124.81369018554688,94.2822494506836,38.53554916381836,39.243412017822266,31.78349494934082,96.67622375488281,73.290771484375,69.93956756591797,31.431236267089844,127.03190612792969,72.29867553710938,60.12946701049805
2023-04-19,60.52345657348633,78.81997680664062,55.39105224609375,123.62982940673828,93.68207550048828,38.427120208740234,39.10737228393555,31.859704971313477,96.59972381591797,73.08018493652344,69.89349365234375,31.672977447509766,127.42193603515625,72.23037719726562,60.05251693725586
2023-04-20,60.06549072265625,78.01437377929688,55.26800537109375,123.76795196533203,92.76248931884766,38.38468933105469,38.76274108886719,31.764432907104492,96.42759704589844,72.6002197265625,70.05937194824219,31.66385269165039,126.89874267578125,71.1179428100586,59.81208038330078
2023-04-21,60.16948318481445,78.17180633544922,55.118408203125,122.5002212524414,92.99481964111328,38.045249938964844,38.536006927490234,31.65010643005371,96.20767211914062,72.36514282226562,70.56625366210938,31.755081176757812,127.75486755371094,71.9034652709961,59.869781494140625
2023-04-24,59.75351333618164,77.94957733154297,55.22216033935547,121.84416961669922,92.85929107666016,38.304542541503906,39.125511169433594,31.573890686035156,96.43716430664062,72.04681396484375,70.85194396972656,31.914718627929688,128.46832275390625,71.89371490478516,60.22563552856445
2023-04-25,57.96364974975586,77.12544250488281,52.87458419799805,117.9818115234375,91.41698455810547,37.47480392456055,38.39088439941406,31.030820846557617,94.65855407714844,70.5090103149414,70.75978088378906,31.88279151916504,127.09850311279297,70.46900177001953,58.2540283203125
2023-04-26,58.11764144897461,76.52352905273438,51.605506896972656,118.80558776855469,90.55548858642578,37.03165817260742,37.87846374511719,30.735469818115234,92.87037658691406,71.55708312988281,70.20682525634766,31.134756088256836,125.2911376953125,70.10795593261719,58.379051208496094
2023-04-27,59.07356643676758,78.40330505371094,52.5633544921875,119.95491027832031,95.11470031738281,37.53609085083008,38.01450729370117,31.23090171813965,94.70635223388672,73.07528686523438,70.99017333984375,31.508773803710938,125.94744110107422,71.95714569091797,59.033050537109375
2023-04-28,59.29554748535156,79.33854675292969,53.65872573852539,121.96255493164062,95.74388885498047,37.97453689575195,38.60401916503906,31.602462768554688,95.62435150146484,73.86869049072266,71.3680419921875,31.463159561157227,127.02239227294922,72.14256286621094,59.08114242553711
2023-05-01,59.18156051635742,78.6347885131836,54.49592971801758,122.89484405517578,95.67613983154297,37.9556770324707,38.16868591308594,31.51671600341797,96.1407241821289,73.9127426147461,71.42333221435547,31.517894744873047,127.67876434326172,71.43019104003906,58.74452209472656
2023-05-02,58.33761978149414,77.29210662841797,54.377708435058594,121.82936096191406,93.83696746826172,37.587955474853516,36.50898361206055,30.802165985107422,95.13668060302734,73.22221374511719,71.22980499267578,31.134756088256836,127.12704467773438,71.50338745117188,58.446380615234375
2023-05-03,57.763668060302734,76.9217300415039,54.62379837036133,120.5715103149414,93.4691162109375,37.1730842590332,35.819705963134766,30.44965362548828,94.77330017089844,72.6051254272461,70.64920043945312,31.0480899810791,126.9558334350586,70.93741607666016,58.023197174072266
2023-05-04,57.50968551635742,77.55139923095703,54.020626068115234,120.16703033447266,91.94937896728516,36.932647705078125,35.420654296875,30.059022903442383,93.74054718017578,72.25741577148438,70.47408294677734,31.285268783569336,125.94744110107422,70.39095306396484,57.14799499511719
2023-05-05,58.637596130371094,78.83850860595703,54.93746566772461,122.70740509033203,93.15936279296875,37.55495071411133,36.38201904296875,30.802165985107422,95.15579223632812,74.06947326660156,71.12842559814453,31.4859619140625,127.07947540283203,71.81563568115234,58.831077575683594
2023-05-08,58.8615837097168,78.39404296875,54.89644241333008,123.38813018798828,94.09832000732422,37.43238067626953,36.38201904296875,30.849802017211914,94.81155395507812,74.03028869628906,70.91645050048828,31.390178680419922,126.80363464355469,72.05960083007812,59.177310943603516
2023-05-09,59.04756546020508,78.03289031982422,54.655174255371094,121.48407745361328,93.33360290527344,37.09294891357422,36.3956184387207,30.735469818115234,95.02191162109375,73.46218872070312,70.69527435302734,31.349132537841797,125.95700073242188,72.04009246826172,59.01381301879883
2023-05-10,59.883506774902344,78.78295135498047,54.48628234863281,122.47063446044922,94.2144775390625,37.116512298583984,35.98295593261719,30.563983917236328,94.67768096923828,74.3584213256836,70.58467864990234,31.636486053466797,126.3089599609375,72.40601348876953,58.99457931518555
2023-05-11,59.56352996826172,77.92178344726562,54.09059524536133,121.38542175292969,95.02759552001953,36.75350570678711,35.55215835571289,30.516338348388672,94.10393524169922,74.025390625,70.7966537475586,31.312646865844727,125.9189224243164,72.74269104003906,58.81184768676758
2023-05-12,59.44953536987305,77.9403076171875,54.064056396484375,121.24730682373047,95.06631469726562,36.819496154785156,35.60658264160156,30.392486572265625,94.1708755493164,73.92745208740234,71.0731430053711,31.4859619140625,125.74771118164062,72.1279067993164,58.4271354675293
2023-05-15,60.079490661621094,77.81065368652344,54.257076263427734,124.42400360107422,95.48255920410156,37.13065719604492,35.7879638671875,30.640199661254883,94.6298599243164,74.53962707519531,70.89802551269531,31.089136123657227,125.52892303466797,72.22061157226562,58.94649124145508
2023-05-16,59.899505615234375,75.91239929199219,53.55256271362305,124.3944091796875,95.44383239746094,36.51778793334961,34.908233642578125,30.354379653930664,93.34850311279297,74.61799621582031,70.29898071289062,30.400407791137695,124.48253631591797,71.92787170410156,57.561546325683594
2023-05-17,61.12940979003906,76.89393615722656,54.75891876220703,127.758544921875,96.7409439086914,36.75822448730469,35.579368591308594,30.964134216308594,94.95498657226562,75.61216735839844,70.26214599609375,30.290935516357422,124.63475036621094,73.42576599121094,59.177310943603516
2023-05-18,62.60129928588867,76.55133056640625,55.161842346191406,132.23748779296875,98.28971862792969,36.97508239746094,35.83784484863281,31.19278907775879,95.64347076416016,77.15979766845703,69.92113494873047,30.1997127532959,124.330322265625,74.56747436523438,59.33119583129883
2023-05-19,62.569305419921875,76.449462890625,54.886802673339844,131.5074462890625,97.51533508300781,37.06937026977539,36.11445617675781,31.05940055847168,95.4139633178711,77.12550354003906,69.96720123291016,30.154098510742188,124.91060638427734,73.94294738769531,57.20569610595703
2023-05-22,62.95927429199219,76.93097686767578,54.86749267578125,131.39892578125,98.51236724853516,36.87608337402344,35.964813232421875,31.11656951904297,95.39485931396484,77.27243041992188,68.9073715209961,30.163217544555664,125.03427124023438,73.71363067626953,57.36920166015625
2023-05-23,61.951351165771484,76.10685729980469,54.556251525878906,129.50474548339844,97.31204223632812,36.305633544921875,36.35026931762695,30.75452995300293,94.24736022949219,76.13131713867188,68.4005126953125,30.058313369750977,123.66444396972656,73.04031372070312,57.10952377319336
2023-05-24,61.66337203979492,74.55119323730469,53.59117126464844,127.60070037841797,96.71189880371094,35.890769958496094,36.50898361206055,30.354379653930664,93.0329360961914,75.57301330566406,67.95816040039062,29.862178802490234,122.81781005859375,72.77195739746094,56.984493255615234
